grupo,fecha,estado,concepto,moneda,tipo_moneda,importe
demo,2026-01-07,Real,Moneda extranjera,Local,ARS,1152091901.76
demo,2026-01-07,Real,Moneda extranjera,Extranjera,USD,787314.6
demo,2026-01-07,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-07,Real,Bancos pesos,Local,ARS,101284063.66
demo,2026-01-07,Real,Inversiones,Local,ARS,447300828.72
demo,2026-01-07,Proyectado,Cobranzas Proyectadas,Local,ARS,10543674.3
demo,2026-01-07,Proyectado,Pagos programados,Local,ARS,-67824535.13
demo,2026-01-08,Real,DISPONIBILIDADES,Local,ARS,1663366113.7
demo,2026-01-08,Real,Moneda extranjera,Local,ARS,1144524847.73
demo,2026-01-08,Real,Moneda extranjera,Extranjera,USD,782143.43
demo,2026-01-08,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-08,Real,Bancos pesos,Local,ARS,139103729.06
demo,2026-01-08,Real,Inversiones,Local,ARS,444022885.16
demo,2026-01-08,Proyectado,Cobranzas Proyectadas,Local,ARS,10439064.79
demo,2026-01-08,Proyectado,Pagos programados,Local,ARS,-74724413.03
demo,2026-01-09,Real,DISPONIBILIDADES,Local,ARS,1414551679.47
demo,2026-01-09,Real,Moneda extranjera,Local,ARS,909184834.58
demo,2026-01-09,Real,Moneda extranjera,Extranjera,USD,621317.18
demo,2026-01-09,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-09,Real,Bancos pesos,Local,ARS,155783930.52
demo,2026-01-09,Real,Inversiones,Local,ARS,373069829.87
demo,2026-01-09,Proyectado,Cobranzas Proyectadas,Local,ARS,22784874.48
demo,2026-01-09,Proyectado,Pagos programados,Local,ARS,-46271789.98
demo,2026-01-10,Real,DISPONIBILIDADES,Local,ARS,1737599955.12
demo,2026-01-10,Real,Moneda extranjera,Local,ARS,1165359176.14
demo,2026-01-10,Real,Moneda extranjera,Extranjera,USD,796381.16
demo,2026-01-10,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-10,Real,Bancos pesos,Local,ARS,131652957.3
demo,2026-01-10,Real,Inversiones,Local,ARS,492956812.1
demo,2026-01-10,Proyectado,Cobranzas Proyectadas,Local,ARS,10187721.61
demo,2026-01-10,Proyectado,Pagos programados,Local,ARS,-62556712.02
demo,2026-01-11,Real,DISPONIBILIDADES,Local,ARS,1435627090.67
demo,2026-01-11,Real,Moneda extranjera,Local,ARS,928733426.97
demo,2026-01-11,Real,Moneda extranjera,Extranjera,USD,634676.26
demo,2026-01-11,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-11,Real,Bancos pesos,Local,ARS,147696094.64
demo,2026-01-11,Real,Inversiones,Local,ARS,390806996.94
demo,2026-01-11,Proyectado,Cobranzas Proyectadas,Local,ARS,21350768.15
demo,2026-01-11,Proyectado,Pagos programados,Local,ARS,-52960196.03
demo,2026-01-12,Real,DISPONIBILIDADES,Local,ARS,1529838778.77
demo,2026-01-12,Real,Moneda extranjera,Local,ARS,1027140929.21
demo,2026-01-12,Real,Moneda extranjera,Extranjera,USD,701925.81
demo,2026-01-12,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-12,Real,Bancos pesos,Local,ARS,106719842.41
demo,2026-01-12,Real,Inversiones,Local,ARS,396754397.73
demo,2026-01-12,Proyectado,Cobranzas Proyectadas,Local,ARS,24205630.32
demo,2026-01-12,Proyectado,Pagos programados,Local,ARS,-24982020.91
demo,2026-01-13,Real,DISPONIBILIDADES,Local,ARS,1613625759.18
demo,2026-01-13,Real,Moneda extranjera,Local,ARS,1071832870.46
demo,2026-01-13,Real,Moneda extranjera,Extranjera,USD,732467.32
demo,2026-01-13,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-13,Real,Bancos pesos,Local,ARS,99620103.26
demo,2026-01-13,Real,Inversiones,Local,ARS,472583390.62
demo,2026-01-13,Proyectado,Cobranzas Proyectadas,Local,ARS,15562156.94
demo,2026-01-13,Proyectado,Pagos programados,Local,ARS,-45972762.1
demo,2026-01-14,Real,DISPONIBILIDADES,Local,ARS,1437705986.16
demo,2026-01-14,Real,Moneda extranjera,Local,ARS,920187520.59
demo,2026-01-14,Real,Moneda extranjera,Extranjera,USD,628836.18
demo,2026-01-14,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-14,Real,Bancos pesos,Local,ARS,130253003.07
demo,2026-01-14,Real,Inversiones,Local,ARS,433675160.81
demo,2026-01-14,Proyectado,Cobranzas Proyectadas,Local,ARS,10778215.17
demo,2026-01-14,Proyectado,Pagos programados,Local,ARS,-57187913.48
demo,2026-01-15,Real,DISPONIBILIDADES,Local,ARS,1282894044.3
demo,2026-01-15,Real,Moneda extranjera,Local,ARS,835575001.83
demo,2026-01-15,Real,Moneda extranjera,Extranjera,USD,571013.82
demo,2026-01-15,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-15,Real,Bancos pesos,Local,ARS,130970592.78
demo,2026-01-15,Real,Inversiones,Local,ARS,360745534.51
demo,2026-01-15,Proyectado,Cobranzas Proyectadas,Local,ARS,29649793.12
demo,2026-01-15,Proyectado,Pagos programados,Local,ARS,-74046877.95
demo,2026-01-16,Real,DISPONIBILIDADES,Local,ARS,1476841047.6
demo,2026-01-16,Real,Moneda extranjera,Local,ARS,863176308.08
demo,2026-01-16,Real,Moneda extranjera,Extranjera,USD,589875.95
demo,2026-01-16,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-16,Real,Bancos pesos,Local,ARS,142454722.37
demo,2026-01-16,Real,Inversiones,Local,ARS,467209266.73
demo,2026-01-16,Proyectado,Cobranzas Proyectadas,Local,ARS,34967951.16
demo,2026-01-16,Proyectado,Pagos programados,Local,ARS,-30967200.75
demo,2026-01-17,Real,DISPONIBILIDADES,Local,ARS,1353368757.19
demo,2026-01-17,Real,Moneda extranjera,Local,ARS,856443685.65
demo,2026-01-17,Real,Moneda extranjera,Extranjera,USD,585275.02
demo,2026-01-17,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-17,Real,Bancos pesos,Local,ARS,122760196.49
demo,2026-01-17,Real,Inversiones,Local,ARS,401426805.38
demo,2026-01-17,Proyectado,Cobranzas Proyectadas,Local,ARS,38460027.35
demo,2026-01-17,Proyectado,Pagos programados,Local,ARS,-65721957.69
demo,2026-01-18,Real,DISPONIBILIDADES,Local,ARS,1207046793.25
demo,2026-01-18,Real,Moneda extranjera,Local,ARS,763305403.81
demo,2026-01-18,Real,Moneda extranjera,Extranjera,USD,521626.34
demo,2026-01-18,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-18,Real,Bancos pesos,Local,ARS,108201924.24
demo,2026-01-18,Real,Inversiones,Local,ARS,344162581.14
demo,2026-01-18,Proyectado,Cobranzas Proyectadas,Local,ARS,21177883.26
demo,2026-01-18,Proyectado,Pagos programados,Local,ARS,-29800999.2
demo,2026-01-19,Real,DISPONIBILIDADES,Local,ARS,1514163727.43
demo,2026-01-19,Real,Moneda extranjera,Local,ARS,1054175290.02
demo,2026-01-19,Real,Moneda extranjera,Extranjera,USD,720400.51
demo,2026-01-19,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-19,Real,Bancos pesos,Local,ARS,109653831.3
demo,2026-01-19,Real,Inversiones,Local,ARS,389037748.3
demo,2026-01-19,Proyectado,Cobranzas Proyectadas,Local,ARS,38672974.15
demo,2026-01-19,Proyectado,Pagos programados,Local,ARS,-77376116.33
demo,2026-01-20,Real,DISPONIBILIDADES,Local,ARS,1201495571.74
demo,2026-01-20,Real,Moneda extranjera,Local,ARS,759219875.79
demo,2026-01-20,Real,Moneda extranjera,Extranjera,USD,518834.38
demo,2026-01-20,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-20,Real,Bancos pesos,Local,ARS,114148010.35
demo,2026-01-20,Real,Inversiones,Local,ARS,350090924.77
demo,2026-01-20,Proyectado,Cobranzas Proyectadas,Local,ARS,21158266.45
demo,2026-01-20,Proyectado,Pagos programados,Local,ARS,-43121505.61
demo,2026-01-21,Real,DISPONIBILIDADES,Local,ARS,1537589610.39
demo,2026-01-21,Real,Moneda extranjera,Local,ARS,1136217902.65
demo,2026-01-21,Real,Moneda extranjera,Extranjera,USD,776466.65
demo,2026-01-21,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-21,Real,Bancos pesos,Local,ARS,98506491.42
demo,2026-01-21,Real,Inversiones,Local,ARS,350713420.19
demo,2026-01-21,Proyectado,Cobranzas Proyectadas,Local,ARS,22333441.09
demo,2026-01-21,Proyectado,Pagos programados,Local,ARS,-70181644.96
demo,2026-01-22,Real,DISPONIBILIDADES,Local,ARS,1362330353.53
demo,2026-01-22,Real,Moneda extranjera,Local,ARS,869444670.86
demo,2026-01-22,Real,Moneda extranjera,Extranjera,USD,594159.61
demo,2026-01-22,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-22,Real,Bancos pesos,Local,ARS,147343298.81
demo,2026-01-22,Real,Inversiones,Local,ARS,351183193.08
demo,2026-01-22,Proyectado,Cobranzas Proyectadas,Local,ARS,24365258.9
demo,2026-01-22,Proyectado,Pagos programados,Local,ARS,-30006068.11
demo,2026-01-23,Real,DISPONIBILIDADES,Local,ARS,1357407336.84
demo,2026-01-23,Real,Moneda extranjera,Local,ARS,923355832.17
demo,2026-01-23,Real,Moneda extranjera,Extranjera,USD,631001.33
demo,2026-01-23,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-23,Real,Bancos pesos,Local,ARS,99819041.62
demo,2026-01-23,Real,Inversiones,Local,ARS,380030005.29
demo,2026-01-23,Proyectado,Cobranzas Proyectadas,Local,ARS,14958190.54
demo,2026-01-23,Proyectado,Pagos programados,Local,ARS,-60755732.78
demo,2026-01-24,Real,DISPONIBILIDADES,Local,ARS,1742372292.23
demo,2026-01-24,Real,Moneda extranjera,Local,ARS,1147189512.36
demo,2026-01-24,Real,Moneda extranjera,Extranjera,USD,783964.41
demo,2026-01-24,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-24,Real,Bancos pesos,Local,ARS,159333381.43
demo,2026-01-24,Real,Inversiones,Local,ARS,495104099.47
demo,2026-01-24,Proyectado,Cobranzas Proyectadas,Local,ARS,18791284.64
demo,2026-01-24,Proyectado,Pagos programados,Local,ARS,-78045985.67
demo,2026-01-25,Real,DISPONIBILIDADES,Local,ARS,1294065617.15
demo,2026-01-25,Real,Moneda extranjera,Local,ARS,933287416.72
demo,2026-01-25,Real,Moneda extranjera,Extranjera,USD,637788.36
demo,2026-01-25,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-25,Real,Bancos pesos,Local,ARS,103285262.8
demo,2026-01-25,Real,Inversiones,Local,ARS,300008311.74
demo,2026-01-25,Proyectado,Cobranzas Proyectadas,Local,ARS,37423428.82
demo,2026-01-25,Proyectado,Pagos programados,Local,ARS,-79938802.93
demo,2026-01-26,Real,DISPONIBILIDADES,Local,ARS,1631122941.94
demo,2026-01-26,Real,Moneda extranjera,Local,ARS,1164634228.23
demo,2026-01-26,Real,Moneda extranjera,Extranjera,USD,795885.75
demo,2026-01-26,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-26,Real,Bancos pesos,Local,ARS,144906431.14
demo,2026-01-26,Real,Inversiones,Local,ARS,375169506.59
demo,2026-01-26,Proyectado,Cobranzas Proyectadas,Local,ARS,12106087.51
demo,2026-01-26,Proyectado,Pagos programados,Local,ARS,-65693311.53
demo,2026-01-27,Real,DISPONIBILIDADES,Local,ARS,1653901990.62
demo,2026-01-27,Real,Moneda extranjera,Local,ARS,1034122499.82
demo,2026-01-27,Real,Moneda extranjera,Extranjera,USD,706696.87
demo,2026-01-27,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-27,Real,Bancos pesos,Local,ARS,151114887.11
demo,2026-01-27,Real,Inversiones,Local,ARS,469062991.29
demo,2026-01-27,Proyectado,Cobranzas Proyectadas,Local,ARS,37980922.24
demo,2026-01-27,Proyectado,Pagos programados,Local,ARS,-38379309.83
demo,2026-01-28,Real,DISPONIBILIDADES,Local,ARS,1323318066.53
demo,2026-01-28,Real,Moneda extranjera,Local,ARS,771275471.84
demo,2026-01-28,Real,Moneda extranjera,Extranjera,USD,527072.91
demo,2026-01-28,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-28,Real,Bancos pesos,Local,ARS,96871090.08
demo,2026-01-28,Real,Inversiones,Local,ARS,472152277.92
demo,2026-01-28,Proyectado,Cobranzas Proyectadas,Local,ARS,15213979.43
demo,2026-01-28,Proyectado,Pagos programados,Local,ARS,-32194752.74
demo,2026-01-29,Real,DISPONIBILIDADES,Local,ARS,1555830812.42
demo,2026-01-29,Real,Moneda extranjera,Local,ARS,982171745.1
demo,2026-01-29,Real,Moneda extranjera,Extranjera,USD,671194.85
demo,2026-01-29,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-29,Real,Bancos pesos,Local,ARS,107092345.69
demo,2026-01-29,Real,Inversiones,Local,ARS,481677411.74
demo,2026-01-29,Proyectado,Cobranzas Proyectadas,Local,ARS,21024753.66
demo,2026-01-29,Proyectado,Pagos programados,Local,ARS,-36135443.76
demo,2026-01-30,Real,DISPONIBILIDADES,Local,ARS,1351689561.83
demo,2026-01-30,Real,Moneda extranjera,Local,ARS,859293767.09
demo,2026-01-30,Real,Moneda extranjera,Extranjera,USD,587222.71
demo,2026-01-30,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-30,Real,Bancos pesos,Local,ARS,98722720.14
demo,2026-01-30,Real,Inversiones,Local,ARS,421793580.7
demo,2026-01-30,Proyectado,Cobranzas Proyectadas,Local,ARS,14425182.24
demo,2026-01-30,Proyectado,Pagos programados,Local,ARS,-42545688.34
demo,2026-01-31,Real,DISPONIBILIDADES,Local,ARS,1589976142.27
demo,2026-01-31,Real,Moneda extranjera,Local,ARS,1099996152.36
demo,2026-01-31,Real,Moneda extranjera,Extranjera,USD,751713.49
demo,2026-01-31,Real,Tipo de cambio USD,Local,USD,1463.32
demo,2026-01-31,Real,Bancos pesos,Local,ARS,156692598.96
demo,2026-01-31,Real,Inversiones,Local,ARS,371825708.87
demo,2026-01-31,Proyectado,Cobranzas Proyectadas,Local,ARS,31649373.19
demo,2026-01-31,Proyectado,Pagos programados,Local,ARS,-70187691.11
demo,2026-02-01,Real,DISPONIBILIDADES,Local,ARS,1479430915.28
demo,2026-02-01,Real,Moneda extranjera,Local,ARS,877095193.75
demo,2026-02-01,Real,Moneda extranjera,Extranjera,USD,588695.35
demo,2026-02-01,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-01,Real,Bancos pesos,Local,ARS,119860912.45
demo,2026-02-01,Real,Inversiones,Local,ARS,484660889.66
demo,2026-02-01,Proyectado,Cobranzas Proyectadas,Local,ARS,27313695.71
demo,2026-02-01,Proyectado,Pagos programados,Local,ARS,-29499776.3
demo,2026-02-02,Real,DISPONIBILIDADES,Local,ARS,1509752288.61
demo,2026-02-02,Real,Moneda extranjera,Local,ARS,1090942444.48
demo,2026-02-02,Real,Moneda extranjera,Extranjera,USD,732226.96
demo,2026-02-02,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-02,Real,Bancos pesos,Local,ARS,117164959.99
demo,2026-02-02,Real,Inversiones,Local,ARS,342299128.64
demo,2026-02-02,Proyectado,Cobranzas Proyectadas,Local,ARS,24727530.29
demo,2026-02-02,Proyectado,Pagos programados,Local,ARS,-65381774.8
demo,2026-02-03,Real,DISPONIBILIDADES,Local,ARS,1669852271.67
demo,2026-02-03,Real,Moneda extranjera,Local,ARS,1185149364.01
demo,2026-02-03,Real,Moneda extranjera,Extranjera,USD,795457.47
demo,2026-02-03,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-03,Real,Bancos pesos,Local,ARS,155951300.38
demo,2026-02-03,Real,Inversiones,Local,ARS,327857316.23
demo,2026-02-03,Proyectado,Cobranzas Proyectadas,Local,ARS,22943433.94
demo,2026-02-03,Proyectado,Pagos programados,Local,ARS,-22049142.89
demo,2026-02-04,Real,DISPONIBILIDADES,Local,ARS,1470331640.5
demo,2026-02-04,Real,Moneda extranjera,Local,ARS,892776032.63
demo,2026-02-04,Real,Moneda extranjera,Extranjera,USD,599220.14
demo,2026-02-04,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-04,Real,Bancos pesos,Local,ARS,153343931.59
demo,2026-02-04,Real,Inversiones,Local,ARS,467403576.63
demo,2026-02-04,Proyectado,Cobranzas Proyectadas,Local,ARS,31468044.85
demo,2026-02-04,Proyectado,Pagos programados,Local,ARS,-74659945.21
demo,2026-02-05,Real,DISPONIBILIDADES,Local,ARS,1678606876.01
demo,2026-02-05,Real,Moneda extranjera,Local,ARS,1090979985.59
demo,2026-02-05,Real,Moneda extranjera,Extranjera,USD,732252.16
demo,2026-02-05,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-05,Real,Bancos pesos,Local,ARS,130638631.41
demo,2026-02-05,Real,Inversiones,Local,ARS,457834877.41
demo,2026-02-05,Proyectado,Cobranzas Proyectadas,Local,ARS,35968613.11
demo,2026-02-05,Proyectado,Pagos programados,Local,ARS,-36815231.51
demo,2026-02-06,Real,DISPONIBILIDADES,Local,ARS,1475115167.05
demo,2026-02-06,Real,Moneda extranjera,Local,ARS,1002254280.35
demo,2026-02-06,Real,Moneda extranjera,Extranjera,USD,672700.57
demo,2026-02-06,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-06,Real,Bancos pesos,Local,ARS,97814765.12
demo,2026-02-06,Real,Inversiones,Local,ARS,417821275.44
demo,2026-02-06,Proyectado,Cobranzas Proyectadas,Local,ARS,35074838.69
demo,2026-02-06,Proyectado,Pagos programados,Local,ARS,-77849992.56
demo,2026-02-07,Real,DISPONIBILIDADES,Local,ARS,1481863205.5
demo,2026-02-07,Real,Moneda extranjera,Local,ARS,957974737.52
demo,2026-02-07,Real,Moneda extranjera,Extranjera,USD,642980.7
demo,2026-02-07,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-07,Real,Bancos pesos,Local,ARS,123535542.94
demo,2026-02-07,Real,Inversiones,Local,ARS,464316002.91
demo,2026-02-07,Proyectado,Cobranzas Proyectadas,Local,ARS,14416032.64
demo,2026-02-07,Proyectado,Pagos programados,Local,ARS,-78379110.51
demo,2026-02-08,Real,DISPONIBILIDADES,Local,ARS,1730691448.86
demo,2026-02-08,Real,Moneda extranjera,Local,ARS,1184805894.38
demo,2026-02-08,Real,Moneda extranjera,Extranjera,USD,795226.94
demo,2026-02-08,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-08,Real,Bancos pesos,Local,ARS,98217876.22
demo,2026-02-08,Real,Inversiones,Local,ARS,478162262.33
demo,2026-02-08,Proyectado,Cobranzas Proyectadas,Local,ARS,26969494.78
demo,2026-02-08,Proyectado,Pagos programados,Local,ARS,-57464078.86
demo,2026-02-09,Real,DISPONIBILIDADES,Local,ARS,1678454858.76
demo,2026-02-09,Real,Moneda extranjera,Local,ARS,1073437829.14
demo,2026-02-09,Real,Moneda extranjera,Extranjera,USD,720478.08
demo,2026-02-09,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-09,Real,Bancos pesos,Local,ARS,100287811.49
demo,2026-02-09,Real,Inversiones,Local,ARS,493257582.62
demo,2026-02-09,Proyectado,Cobranzas Proyectadas,Local,ARS,39786089.69
demo,2026-02-09,Proyectado,Pagos programados,Local,ARS,-28314454.18
demo,2026-02-10,Real,DISPONIBILIDADES,Local,ARS,1649863798.92
demo,2026-02-10,Real,Moneda extranjera,Local,ARS,1123744421.68
demo,2026-02-10,Real,Moneda extranjera,Extranjera,USD,754243.24
demo,2026-02-10,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-10,Real,Bancos pesos,Local,ARS,128808195.57
demo,2026-02-10,Real,Inversiones,Local,ARS,449683462.01
demo,2026-02-10,Proyectado,Cobranzas Proyectadas,Local,ARS,14056652.52
demo,2026-02-10,Proyectado,Pagos programados,Local,ARS,-66428932.85
demo,2026-02-11,Real,DISPONIBILIDADES,Local,ARS,1259899269.23
demo,2026-02-11,Real,Moneda extranjera,Local,ARS,831884802.44
demo,2026-02-11,Real,Moneda extranjera,Extranjera,USD,558350.7
demo,2026-02-11,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-11,Real,Bancos pesos,Local,ARS,135896174.93
demo,2026-02-11,Real,Inversiones,Local,ARS,313191177.86
demo,2026-02-11,Proyectado,Cobranzas Proyectadas,Local,ARS,32849643.27
demo,2026-02-11,Proyectado,Pagos programados,Local,ARS,-53922529.27
demo,2026-02-12,Real,DISPONIBILIDADES,Local,ARS,1393222317.19
demo,2026-02-12,Real,Moneda extranjera,Local,ARS,902074959.76
demo,2026-02-12,Real,Moneda extranjera,Extranjera,USD,605461.46
demo,2026-02-12,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-12,Real,Bancos pesos,Local,ARS,115714937.15
demo,2026-02-12,Real,Inversiones,Local,ARS,378137396.98
demo,2026-02-12,Proyectado,Cobranzas Proyectadas,Local,ARS,39574277.55
demo,2026-02-12,Proyectado,Pagos programados,Local,ARS,-42279254.25
demo,2026-02-13,Real,DISPONIBILIDADES,Local,ARS,1547623026.08
demo,2026-02-13,Real,Moneda extranjera,Local,ARS,1052254406.52
demo,2026-02-13,Real,Moneda extranjera,Extranjera,USD,706260.03
demo,2026-02-13,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-13,Real,Bancos pesos,Local,ARS,128405145.66
demo,2026-02-13,Real,Inversiones,Local,ARS,381222029.55
demo,2026-02-13,Proyectado,Cobranzas Proyectadas,Local,ARS,19338191.16
demo,2026-02-13,Proyectado,Pagos programados,Local,ARS,-33596746.81
demo,2026-02-14,Real,DISPONIBILIDADES,Local,ARS,1597245475.63
demo,2026-02-14,Real,Moneda extranjera,Local,ARS,1071667598.22
demo,2026-02-14,Real,Moneda extranjera,Extranjera,USD,719289.93
demo,2026-02-14,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-14,Real,Bancos pesos,Local,ARS,104611831.45
demo,2026-02-14,Real,Inversiones,Local,ARS,441260626.92
demo,2026-02-14,Proyectado,Cobranzas Proyectadas,Local,ARS,39924106.27
demo,2026-02-14,Proyectado,Pagos programados,Local,ARS,-60218687.23
demo,2026-02-15,Real,DISPONIBILIDADES,Local,ARS,1134486316.8
demo,2026-02-15,Real,Moneda extranjera,Local,ARS,755604294.01
demo,2026-02-15,Real,Moneda extranjera,Extranjera,USD,507152.18
demo,2026-02-15,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-15,Real,Bancos pesos,Local,ARS,104921349.21
demo,2026-02-15,Real,Inversiones,Local,ARS,308089347.3
demo,2026-02-15,Proyectado,Cobranzas Proyectadas,Local,ARS,39680512.59
demo,2026-02-15,Proyectado,Pagos programados,Local,ARS,-73809186.31
demo,2026-02-16,Real,DISPONIBILIDADES,Local,ARS,1550670896.14
demo,2026-02-16,Real,Moneda extranjera,Local,ARS,1090949122.75
demo,2026-02-16,Real,Moneda extranjera,Extranjera,USD,732231.44
demo,2026-02-16,Real,Tipo de cambio USD,Local,USD,1489.9
demo,2026-02-16,Real,Bancos pesos,Local,ARS,127329578.8
demo,2026-02-16,Real,Inversiones,Local,ARS,351933571.26
demo,2026-02-16,Proyectado,Cobranzas Proyectadas,Local,ARS,11351641.3
demo,2026-02-16,Proyectado,Pagos programados,Local,ARS,-30893017.96
demo,2026-02-17,Real,DISPONIBILIDADES,Local,ARS,1371124231.42
demo,2026-02-17,Real,Moneda extranjera,Local,ARS,959388529.69
