fecha,hotel_id,hotel,habitaciones_disponibles,habitaciones_ocupadas,habitaciones_fuera_servicio,huespedes,llegadas,salidas,ocupacion_pct,adr,ingreso_habitaciones,ingreso_ayb,ingreso_otros,ingreso_total,origen,actualizado
2024-12-28,hotel-demo-2,Hotel Demo Costa,64,58,0,109,26,26,90.62,156190.72,9059061.51,2037393.31,265105.47,11361560.29,demo,
2024-12-29,hotel-demo-1,Hotel Demo Centro,118,72,2,129,25,25,61.02,114051.80,8211729.63,1605291.65,191015.93,10008037.20,demo,
2024-12-29,hotel-demo-2,Hotel Demo Costa,63,49,1,86,22,22,77.78,164487.34,8059879.43,2000370.05,308723.18,10368972.66,demo,
2024-12-30,hotel-demo-1,Hotel Demo Centro,120,76,0,146,31,23,63.33,114222.25,8680891.28,1781559.63,253833.66,10716284.56,demo,
2024-12-30,hotel-demo-2,Hotel Demo Costa,64,57,0,105,20,24,89.06,155388.48,8857143.56,2102099.68,255474.62,11214717.86,demo,
2024-12-31,hotel-demo-1,Hotel Demo Centro,118,69,2,135,28,30,58.47,110341.73,7613579.64,1961948.32,162778.32,9738306.28,demo,
2024-12-31,hotel-demo-2,Hotel Demo Costa,64,58,0,106,24,21,90.62,153956.95,8929502.99,1703238.21,379457.32,11012198.53,demo,
2025-01-01,hotel-demo-1,Hotel Demo Centro,120,65,0,133,26,27,54.17,115147.42,7484582.51,1431332.14,322564.37,9238479.02,demo,
2025-01-01,hotel-demo-2,Hotel Demo Costa,64,63,0,126,19,20,98.44,173205.86,10911968.94,2578769.15,301833.06,13792571.15,demo,
2025-01-02,hotel-demo-1,Hotel Demo Centro,118,63,2,114,22,20,53.39,117320.32,7391180.33,1523807.13,267296.73,9182284.20,demo,
2025-01-02,hotel-demo-2,Hotel Demo Costa,63,62,1,124,23,21,98.41,172200.29,10676418.24,2769847.01,454358.69,13900623.94,demo,
2025-01-03,hotel-demo-1,Hotel Demo Centro,119,69,1,135,25,21,57.98,117604.13,8114684.78,1721264.91,233819.88,10069769.57,demo,
2025-01-03,hotel-demo-2,Hotel Demo Costa,62,61,2,118,20,20,98.39,177721.12,10840988.17,2726069.28,449327.89,14016385.34,demo,
2025-01-04,hotel-demo-1,Hotel Demo Centro,120,83,0,149,36,35,69.17,109912.35,9122724.74,1761261.64,453674.09,11337660.47,demo,
2025-01-04,hotel-demo-2,Hotel Demo Costa,64,63,0,112,22,27,98.44,168573.66,10620140.81,2291242.18,339582.68,13250965.67,demo,
2025-01-05,hotel-demo-1,Hotel Demo Centro,120,53,0,101,20,20,44.17,112424.99,5958524.48,1172793.71,135399.90,7266718.09,demo,
2025-01-05,hotel-demo-2,Hotel Demo Costa,64,55,0,115,17,22,85.94,169633.30,9329831.27,2312162.19,270759.48,11912752.94,demo,
2025-01-06,hotel-demo-1,Hotel Demo Centro,120,62,0,120,21,25,51.67,109399.94,6782796.22,1475834.83,143589.93,8402220.98,demo,
2025-01-06,hotel-demo-2,Hotel Demo Costa,64,62,0,106,20,22,96.88,168595.55,10452923.89,2655004.61,455713.02,13563641.53,demo,
2025-01-07,hotel-demo-1,Hotel Demo Centro,118,68,2,120,21,30,57.63,112181.69,7628355.00,1738354.10,272760.51,9639469.61,demo,
2025-01-07,hotel-demo-2,Hotel Demo Costa,62,61,2,126,21,21,98.39,176337.90,10756611.72,1936811.09,368815.22,13062238.03,demo,
2025-01-08,hotel-demo-1,Hotel Demo Centro,120,54,0,101,23,17,45.00,110553.98,5969914.79,1113837.56,136374.80,7220127.15,demo,
2025-01-08,hotel-demo-2,Hotel Demo Costa,64,63,0,124,24,28,98.44,175638.16,11065203.95,2108325.98,361396.52,13534926.45,demo,
2025-01-09,hotel-demo-1,Hotel Demo Centro,120,66,0,117,28,29,55.00,108213.95,7142120.80,1560282.78,326612.14,9029015.72,demo,
2025-01-09,hotel-demo-2,Hotel Demo Costa,64,61,0,123,23,23,95.31,168544.41,10281208.90,2584718.00,284363.15,13150290.05,demo,
2025-01-10,hotel-demo-1,Hotel Demo Centro,119,75,1,131,26,28,63.03,117622.98,8821723.44,1672794.78,365050.51,10859568.72,demo,
2025-01-10,hotel-demo-2,Hotel Demo Costa,64,63,0,126,22,25,98.44,177306.86,11170332.46,2208917.24,229009.43,13608259.13,demo,
2025-01-11,hotel-demo-1,Hotel Demo Centro,120,71,0,147,29,27,59.17,115497.35,8200311.62,2039542.68,219667.69,10459521.99,demo,
2025-01-11,hotel-demo-2,Hotel Demo Costa,63,62,1,129,19,21,98.41,178377.54,11059407.18,2404761.17,266350.30,13730518.64,demo,
2025-01-12,hotel-demo-1,Hotel Demo Centro,120,65,0,126,22,23,54.17,112814.82,7332963.26,1413468.57,238836.65,8985268.48,demo,
2025-01-12,hotel-demo-2,Hotel Demo Costa,64,54,0,94,19,17,84.38,174722.12,9434994.70,2272387.98,191748.07,11899130.75,demo,
2025-01-13,hotel-demo-1,Hotel Demo Centro,120,78,0,159,26,31,65.00,118433.98,9237850.52,2364511.28,196111.70,11798473.51,demo,
2025-01-13,hotel-demo-2,Hotel Demo Costa,62,60,2,122,22,24,96.77,179810.45,10788626.82,2688599.22,293869.01,13771095.05,demo,
2025-01-14,hotel-demo-1,Hotel Demo Centro,120,61,0,123,21,23,50.83,119765.03,7305666.88,1363584.23,168278.22,8837529.33,demo,
2025-01-14,hotel-demo-2,Hotel Demo Costa,62,61,2,106,26,24,98.39,178423.47,10883831.83,2540336.01,231423.32,13655591.15,demo,
2025-01-15,hotel-demo-1,Hotel Demo Centro,119,64,1,133,27,25,53.78,118368.73,7575598.96,1711082.31,270319.81,9557001.07,demo,
2025-01-15,hotel-demo-2,Hotel Demo Costa,64,62,0,126,22,28,96.88,176138.57,10920591.50,2707808.79,301467.59,13929867.88,demo,
2025-01-16,hotel-demo-1,Hotel Demo Centro,120,66,0,117,25,21,55.00,117191.07,7734610.75,1858360.37,335906.77,9928877.90,demo,
2025-01-16,hotel-demo-2,Hotel Demo Costa,63,58,1,107,20,24,92.06,169113.79,9808599.94,2155689.13,250960.53,12215249.60,demo,
2025-01-17,hotel-demo-1,Hotel Demo Centro,118,80,2,156,25,25,67.80,112197.67,8975813.25,2017706.28,227422.36,11220941.89,demo,
2025-01-17,hotel-demo-2,Hotel Demo Costa,63,62,1,127,21,24,98.41,165644.55,10269962.08,2634101.46,456368.28,13360431.82,demo,
2025-01-18,hotel-demo-1,Hotel Demo Centro,120,82,0,144,28,36,68.33,118927.08,9752020.59,2098912.49,432460.76,12283393.85,demo,
2025-01-18,hotel-demo-2,Hotel Demo Costa,63,62,1,124,25,28,98.41,174821.41,10838927.14,2721528.13,535160.46,14095615.73,demo,
2025-01-19,hotel-demo-1,Hotel Demo Centro,120,69,0,143,31,28,57.50,118112.91,8149790.85,1844433.59,186619.15,10180843.58,demo,
2025-01-19,hotel-demo-2,Hotel Demo Costa,64,63,0,123,24,23,98.44,172168.31,10846603.23,2450689.48,234243.72,13531536.43,demo,
2025-01-20,hotel-demo-1,Hotel Demo Centro,120,64,0,127,24,26,53.33,115618.29,7399570.56,1892722.02,309544.87,9601837.45,demo,
2025-01-20,hotel-demo-2,Hotel Demo Costa,62,60,2,118,21,18,96.77,180627.86,10837671.88,2075832.99,392197.77,13305702.64,demo,
2025-01-21,hotel-demo-1,Hotel Demo Centro,118,64,2,110,28,26,54.24,118058.11,7555718.78,1958194.59,340552.73,9854466.11,demo,
2025-01-21,hotel-demo-2,Hotel Demo Costa,64,61,0,114,21,19,95.31,167568.68,10221689.45,2094379.51,258836.98,12574905.94,demo,
2025-01-22,hotel-demo-1,Hotel Demo Centro,118,66,2,138,25,20,55.93,109937.53,7255877.26,1522658.60,181798.86,8960334.73,demo,
2025-01-22,hotel-demo-2,Hotel Demo Costa,64,62,0,122,20,22,96.88,173807.86,10776087.58,2780898.17,246869.10,13803854.86,demo,
2025-01-23,hotel-demo-1,Hotel Demo Centro,120,77,0,142,25,29,64.17,118638.82,9135189.01,1872103.77,262572.08,11269864.86,demo,
2025-01-23,hotel-demo-2,Hotel Demo Costa,63,59,1,102,20,19,93.65,178265.18,10517645.46,2687478.11,421349.00,13626472.56,demo,
2025-01-24,hotel-demo-1,Hotel Demo Centro,118,67,2,122,25,26,56.78,110575.93,7408587.14,1641650.33,295642.47,9345879.94,demo,
2025-01-24,hotel-demo-2,Hotel Demo Costa,63,62,1,118,22,23,98.41,171823.08,10653031.07,2238898.07,369808.90,13261738.03,demo,
2025-01-25,hotel-demo-1,Hotel Demo Centro,118,82,2,157,25,28,69.49,115786.26,9494473.49,2195830.50,400455.16,12090759.16,demo,
2025-01-25,hotel-demo-2,Hotel Demo Costa,64,63,0,119,21,21,98.44,176772.54,11136670.08,2044443.80,294395.59,13475509.46,demo,
2025-01-26,hotel-demo-1,Hotel Demo Centro,120,64,0,113,23,21,53.33,117229.52,7502689.52,1899828.03,224499.38,9627016.93,demo,
2025-01-26,hotel-demo-2,Hotel Demo Costa,64,60,0,109,24,22,93.75,168642.31,10118538.52,2532614.38,425980.42,13077133.32,demo,
2025-01-27,hotel-demo-1,Hotel Demo Centro,120,63,0,127,20,24,52.50,110523.30,6962967.92,1317048.38,172456.81,8452473.10,demo,
2025-01-27,hotel-demo-2,Hotel Demo Costa,64,60,0,123,27,23,93.75,167104.92,10026295.36,1900504.90,448038.29,12374838.55,demo,
2025-01-28,hotel-demo-1,Hotel Demo Centro,120,66,0,124,27,26,55.00,114837.71,7579289.08,1589165.85,319469.99,9487924.92,demo,
2025-01-28,hotel-demo-2,Hotel Demo Costa,64,57,0,112,20,18,89.06,181399.25,10339757.25,2150766.47,269035.10,12759558.81,demo,
2025-01-29,hotel-demo-1,Hotel Demo Centro,118,64,2,112,20,24,54.24,111752.79,7152178.76,1600442.10,211179.57,8963800.43,demo,
2025-01-29,hotel-demo-2,Hotel Demo Costa,64,63,0,110,21,25,98.44,175292.29,11043414.50,2706702.08,475538.96,14225655.54,demo,
2025-01-30,hotel-demo-1,Hotel Demo Centro,119,55,1,104,24,18,46.22,117071.56,6438935.84,1336798.42,319624.42,8095358.68,demo,
2025-01-30,hotel-demo-2,Hotel Demo Costa,64,63,0,108,23,27,98.44,178527.16,11247211.26,2412964.63,326121.10,13986296.99,demo,
2025-01-31,hotel-demo-1,Hotel Demo Centro,119,58,1,115,19,19,48.74,114282.00,6628356.18,1365977.47,211885.29,8206218.95,demo,
2025-01-31,hotel-demo-2,Hotel Demo Costa,63,62,1,117,24,23,98.41,172301.51,10682693.50,2185165.45,339548.20,13207407.15,demo,
2025-02-01,hotel-demo-1,Hotel Demo Centro,119,77,1,136,34,31,64.71,110004.58,8470352.57,1664562.03,313587.59,10448502.19,demo,
2025-02-01,hotel-demo-2,Hotel Demo Costa,63,62,1,124,27,25,98.41,170075.62,10544688.48,2685116.53,404597.03,13634402.04,demo,
2025-02-02,hotel-demo-1,Hotel Demo Centro,120,60,0,110,26,22,50.00,113374.52,6802471.48,1260374.48,263234.90,8326080.87,demo,
2025-02-02,hotel-demo-2,Hotel Demo Costa,62,57,2,113,20,24,91.94,171835.62,9794630.21,2203136.79,380623.98,12378390.97,demo,
2025-02-03,hotel-demo-1,Hotel Demo Centro,118,53,2,102,17,23,44.92,117870.11,6247115.93,1533268.00,299413.43,8079797.36,demo,
2025-02-03,hotel-demo-2,Hotel Demo Costa,64,62,0,129,28,20,96.88,176621.85,10950554.39,2774225.72,255467.18,13980247.29,demo,
2025-02-04,hotel-demo-1,Hotel Demo Centro,120,48,0,92,21,18,40.00,119855.31,5753054.72,1123927.42,163429.18,7040411.32,demo,
2025-02-04,hotel-demo-2,Hotel Demo Costa,63,55,1,113,24,17,87.30,176454.20,9704980.97,2005374.27,203234.09,11913589.33,demo,
2025-02-05,hotel-demo-1,Hotel Demo Centro,119,58,1,115,22,22,48.74,114807.29,6658822.55,1380842.00,321535.81,8361200.36,demo,
2025-02-05,hotel-demo-2,Hotel Demo Costa,64,63,0,117,20,26,98.44,179150.31,11286469.49,2128221.48,250925.74,13665616.72,demo,
2025-02-06,hotel-demo-1,Hotel Demo Centro,119,55,1,107,17,18,46.22,117496.57,6462311.13,1334286.63,258157.32,8054755.09,demo,
2025-02-06,hotel-demo-2,Hotel Demo Costa,64,56,0,114,23,21,87.50,172001.43,9632080.02,2215726.50,248306.91,12096113.43,demo,
2025-02-07,hotel-demo-1,Hotel Demo Centro,118,75,2,150,25,32,63.56,116947.28,8771045.72,1711648.94,208051.92,10690746.58,demo,
2025-02-07,hotel-demo-2,Hotel Demo Costa,64,63,0,124,28,21,98.44,179760.05,11324883.42,2704783.65,406750.46,14436417.53,demo,
2025-02-08,hotel-demo-1,Hotel Demo Centro,120,72,0,145,31,29,60.00,121709.22,8763063.57,2050207.14,258965.54,11072236.25,demo,
2025-02-08,hotel-demo-2,Hotel Demo Costa,64,63,0,112,24,19,98.44,178842.40,11267071.30,2310628.16,563048.48,14140747.94,demo,
2025-02-09,hotel-demo-1,Hotel Demo Centro,119,56,1,102,25,22,47.06,115325.79,6458244.38,1175131.72,156179.47,7789555.57,demo,
2025-02-09,hotel-demo-2,Hotel Demo Costa,63,56,1,106,18,24,88.89,173910.73,9739000.75,1964076.03,252558.53,11955635.32,demo,
2025-02-10,hotel-demo-1,Hotel Demo Centro,120,61,0,111,20,27,50.83,111315.69,6790256.99,1397859.96,232912.66,8421029.61,demo,
2025-02-10,hotel-demo-2,Hotel Demo Costa,64,58,0,107,23,19,90.62,176265.52,10223399.94,2273387.03,309083.20,12805870.17,demo,
2025-02-11,hotel-demo-1,Hotel Demo Centro,119,70,1,128,23,22,58.82,119789.15,8385240.62,1881645.14,312908.62,10579794.38,demo,
2025-02-11,hotel-demo-2,Hotel Demo Costa,63,57,1,106,18,20,90.48,181499.28,10345458.89,2121613.64,480255.29,12947327.82,demo,
2025-02-12,hotel-demo-1,Hotel Demo Centro,120,65,0,127,23,28,54.17,120596.72,7838786.87,1447994.04,214763.70,9501544.61,demo,
2025-02-12,hotel-demo-2,Hotel Demo Costa,64,56,0,112,23,18,87.50,182820.55,10237950.55,2332276.55,241726.95,12811954.04,demo,
2025-02-13,hotel-demo-1,Hotel Demo Centro,119,72,1,127,28,28,60.50,111724.11,8044136.26,1747147.45,380440.98,10171724.69,demo,
2025-02-13,hotel-demo-2,Hotel Demo Costa,64,62,0,113,23,20,96.88,171859.88,10655312.86,1932410.22,229863.92,12817587.00,demo,
2025-02-14,hotel-demo-1,Hotel Demo Centro,118,67,2,133,25,29,56.78,111355.34,7460807.61,1648365.99,310991.08,9420164.68,demo,
2025-02-14,hotel-demo-2,Hotel Demo Costa,64,63,0,120,25,23,98.44,179493.97,11308120.24,2480961.51,411087.96,14200169.70,demo,
2025-02-15,hotel-demo-1,Hotel Demo Centro,120,67,0,115,28,30,55.83,118495.98,7939230.34,1871935.72,272798.28,10083964.34,demo,
2025-02-15,hotel-demo-2,Hotel Demo Costa,64,63,0,108,24,21,98.44,178215.78,11227594.05,2647129.62,409817.65,14284541.32,demo,
2025-02-16,hotel-demo-1,Hotel Demo Centro,118,45,2,79,15,18,38.14,114365.03,5146426.54,1155378.00,181804.66,6483609.20,demo,
2025-02-16,hotel-demo-2,Hotel Demo Costa,62,53,2,98,17,23,85.48,180119.93,9546356.31,1874591.31,223201.49,11644149.11,demo,
2025-02-17,hotel-demo-1,Hotel Demo Centro,120,55,0,105,19,18,45.83,117797.12,6478841.80,1624572.40,178621.52,8282035.72,demo,
2025-02-17,hotel-demo-2,Hotel Demo Costa,63,61,1,120,27,19,96.83,175177.59,10685833.19,2433583.42,468574.80,13587991.42,demo,
2025-02-18,hotel-demo-1,Hotel Demo Centro,120,62,0,116,27,19,51.67,111880.61,6936597.88,1368068.38,178434.02,8483100.28,demo,
2025-02-18,hotel-demo-2,Hotel Demo Costa,64,53,0,107,23,23,82.81,168997.19,8956851.09,2068466.38,435058.89,11460376.35,demo,
2025-02-19,hotel-demo-1,Hotel Demo Centro,120,62,0,106,23,23,51.67,113868.51,7059847.74,1495297.74,221133.85,8776279.34,demo,
2025-02-19,hotel-demo-2,Hotel Demo Costa,64,60,0,123,20,22,93.75,181116.40,10866984.03,1977280.67,306002.03,13150266.73,demo,
2025-02-20,hotel-demo-1,Hotel Demo Centro,120,65,0,125,23,28,54.17,112469.57,7310522.19,1530704.71,326205.93,9167432.82,demo,
2025-02-20,hotel-demo-2,Hotel Demo Costa,64,60,0,118,22,27,93.75,169749.34,10184960.44,2381372.44,475463.21,13041796.08,demo,
2025-02-21,hotel-demo-1,Hotel Demo Centro,120,76,0,134,32,24,63.33,118551.17,9009888.69,2011159.27,405088.13,11426136.10,demo,
2025-02-21,hotel-demo-2,Hotel Demo Costa,64,63,0,131,26,25,98.44,177419.19,11177409.22,2239699.90,408125.85,13825234.97,demo,
2025-02-22,hotel-demo-1,Hotel Demo Centro,119,72,1,141,23,29,60.50,119691.87,8617814.70,2232324.65,230737.20,11080876.54,demo,
2025-02-22,hotel-demo-2,Hotel Demo Costa,64,63,0,121,20,27,98.44,171681.71,10815947.93,2298276.34,484088.93,13598313.20,demo,
2025-02-23,hotel-demo-1,Hotel Demo Centro,119,54,1,100,19,21,45.38,111824.80,6038539.00,1375608.59,182938.07,7597085.65,demo,
2025-02-23,hotel-demo-2,Hotel Demo Costa,63,57,1,99,23,22,90.48,182742.59,10416327.77,2194724.65,376763.98,12987816.41,demo,
2025-02-24,hotel-demo-1,Hotel Demo Centro,120,61,0,128,19,21,50.83,117140.28,7145557.18,1714391.93,194654.69,9054603.80,demo,
2025-02-24,hotel-demo-2,Hotel Demo Costa,62,59,2,117,21,26,95.16,175532.57,10356421.87,2280130.00,351035.05,12987586.92,demo,
2025-02-25,hotel-demo-1,Hotel Demo Centro,120,62,0,117,21,22,51.67,119967.46,7437982.22,1915170.20,165901.36,9519053.78,demo,
2025-02-25,hotel-demo-2,Hotel Demo Costa,63,62,1,128,20,20,98.41,171862.35,10655465.91,2297034.09,437123.45,13389623.44,demo,
2025-02-26,hotel-demo-1,Hotel Demo Centro,120,61,0,121,19,19,50.83,116902.31,7131040.75,1302719.55,235957.11,8669717.41,demo,
2025-02-26,hotel-demo-2,Hotel Demo Costa,64,57,0,120,20,19,89.06,178040.33,10148298.54,2366291.72,338781.29,12853371.56,demo,
2025-02-27,hotel-demo-1,Hotel Demo Centro,120,63,0,114,24,22,52.50,118075.58,7438761.82,1346216.78,265838.24,9050816.84,demo,
2025-02-27,hotel-demo-2,Hotel Demo Costa,64,60,0,121,19,19,93.75,174951.98,10497118.77,2421388.49,380437.47,13298944.73,demo,
2025-02-28,hotel-demo-1,Hotel Demo Centro,120,74,0,127,26,27,61.67,121920.92,9022148.10,1917308.58,384083.03,11323539.70,demo,
2025-02-28,hotel-demo-2,Hotel Demo Costa,62,61,2,108,24,21,98.39,183960.77,11221606.89,2599858.66,478746.35,14300211.90,demo,
2025-03-01,hotel-demo-1,Hotel Demo Centro,119,82,1,167,32,36,68.91,123274.84,10108536.94,2617447.06,305727.43,13031711.44,demo,
2025-03-01,hotel-demo-2,Hotel Demo Costa,62,52,2,90,19,18,83.87,171424.30,8914063.57,2013856.76,303789.89,11231710.22,demo,
2025-03-02,hotel-demo-1,Hotel Demo Centro,118,82,2,150,33,28,69.49,117794.71,9659165.82,2490009.84,248775.64,12397951.31,demo,
2025-03-02,hotel-demo-2,Hotel Demo Costa,64,39,0,74,15,12,60.94,172431.55,6724830.46,1507923.90,175746.28,8408500.64,demo,
2025-03-03,hotel-demo-1,Hotel Demo Centro,120,73,0,132,23,23,60.83,126904.36,9264017.97,2007756.69,280162.27,11551936.93,demo,
2025-03-03,hotel-demo-2,Hotel Demo Costa,62,46,2,82,14,17,74.19,170387.60,7837829.76,1584553.14,290184.75,9712567.65,demo,
2025-03-04,hotel-demo-1,Hotel Demo Centro,120,88,0,153,36,32,73.33,116960.89,10292558.04,2293365.25,245196.15,12831119.44,demo,
2025-03-04,hotel-demo-2,Hotel Demo Costa,64,48,0,92,20,15,75.00,171109.59,8213260.17,1853316.97,229988.31,10296565.46,demo,
2025-03-05,hotel-demo-1,Hotel Demo Centro,120,86,0,160,29,34,71.67,125607.20,10802218.85,2052044.18,295827.28,13150090.31,demo,
2025-03-05,hotel-demo-2,Hotel Demo Costa,63,48,1,95,18,20,76.19,164391.67,7890800.24,1483701.88,177226.70,9551728.82,demo,
2025-03-06,hotel-demo-1,Hotel Demo Centro,119,72,1,128,23,22,60.50,122024.04,8785730.64,1854070.78,292263.34,10932064.76,demo,
2025-03-06,hotel-demo-2,Hotel Demo Costa,64,45,0,89,17,18,70.31,167333.93,7530026.78,1884151.59,367613.29,9781791.67,demo,
2025-03-07,hotel-demo-1,Hotel Demo Centro,120,81,0,153,26,35,67.50,118715.57,9615960.81,2012885.81,479961.19,12108807.80,demo,
2025-03-07,hotel-demo-2,Hotel Demo Costa,64,53,0,92,23,20,82.81,162599.71,8617784.51,2030565.68,185299.19,10833649.38,demo,
2025-03-08,hotel-demo-1,Hotel Demo Centro,120,88,0,156,27,39,73.33,119537.90,10519335.45,2289216.40,343960.39,13152512.25,demo,
2025-03-08,hotel-demo-2,Hotel Demo Costa,64,52,0,94,16,22,81.25,173429.27,9018322.01,1733479.21,432559.33,11184360.55,demo,
2025-03-09,hotel-demo-1,Hotel Demo Centro,120,80,0,142,25,27,66.67,123122.74,9849818.80,1993033.65,269625.67,12112478.12,demo,
2025-03-09,hotel-demo-2,Hotel Demo Costa,63,46,1,87,18,17,73.02,170630.30,7848993.57,1868835.91,366263.72,10084093.20,demo,
2025-03-10,hotel-demo-1,Hotel Demo Centro,120,79,0,153,29,28,65.83,123536.62,9759393.08,2043617.90,282566.30,12085577.28,demo,
2025-03-10,hotel-demo-2,Hotel Demo Costa,64,46,0,79,15,17,71.88,172442.22,7932342.26,1619449.32,216828.62,9768620.19,demo,
2025-03-11,hotel-demo-1,Hotel Demo Centro,120,88,0,181,38,27,73.33,120869.91,10636552.10,2212875.19,502914.91,13352342.21,demo,
2025-03-11,hotel-demo-2,Hotel Demo Costa,64,41,0,72,17,14,64.06,177218.17,7265945.03,1404330.11,361575.13,9031850.27,demo,
2025-03-12,hotel-demo-1,Hotel Demo Centro,118,76,2,142,29,30,64.41,123556.69,9390308.35,2353987.31,401480.52,12145776.17,demo,
2025-03-12,hotel-demo-2,Hotel Demo Costa,64,47,0,91,16,16,73.44,164116.75,7713487.33,1858709.02,199702.40,9771898.76,demo,
2025-03-13,hotel-demo-1,Hotel Demo Centro,120,61,0,110,23,19,50.83,116480.40,7105304.32,1316600.54,325175.81,8747080.67,demo,
2025-03-13,hotel-demo-2,Hotel Demo Costa,64,42,0,81,18,18,65.62,176279.93,7403757.20,1898719.26,205398.74,9507875.20,demo,
2025-03-14,hotel-demo-1,Hotel Demo Centro,120,88,0,160,39,39,73.33,121888.09,10726151.95,2164270.19,516981.23,13407403.37,demo,
2025-03-14,hotel-demo-2,Hotel Demo Costa,64,49,0,94,17,20,76.56,169834.46,8321888.41,1599971.76,191053.22,10112913.40,demo,
2025-03-15,hotel-demo-1,Hotel Demo Centro,119,91,1,189,29,31,76.47,118547.11,10787786.67,2350161.73,225657.47,13363605.87,demo,
2025-03-15,hotel-demo-2,Hotel Demo Costa,64,49,0,100,15,15,76.56,167779.66,8221203.46,1873107.26,310789.29,10405100.01,demo,
2025-03-16,hotel-demo-1,Hotel Demo Centro,120,78,0,154,33,28,65.00,118386.86,9234175.07,2388844.94,286287.22,11909307.23,demo,
2025-03-16,hotel-demo-2,Hotel Demo Costa,64,44,0,83,15,15,68.75,175650.95,7728641.96,1945797.61,345669.14,10020108.71,demo,
2025-03-17,hotel-demo-1,Hotel Demo Centro,120,70,0,138,28,30,58.33,125311.59,8771811.51,1601405.58,399684.90,10772901.99,demo,
2025-03-17,hotel-demo-2,Hotel Demo Costa,64,45,0,89,14,14,70.31,173681.53,7815668.63,1538465.78,264471.31,9618605.72,demo,
2025-03-18,hotel-demo-1,Hotel Demo Centro,119,77,1,148,30,34,64.71,118437.54,9119690.53,2111617.67,440274.60,11671582.80,demo,
2025-03-18,hotel-demo-2,Hotel Demo Costa,64,49,0,102,20,21,76.56,169085.87,8285207.76,2029888.37,280910.95,10596007.08,demo,
2025-03-19,hotel-demo-1,Hotel Demo Centro,120,82,0,172,26,35,68.33,128773.95,10559464.25,2251954.46,365429.54,13176848.25,demo,
2025-03-19,hotel-demo-2,Hotel Demo Costa,64,52,0,98,22,20,81.25,176243.79,9164676.88,1923133.31,184046.13,11271856.33,demo,
2025-03-20,hotel-demo-1,Hotel Demo Centro,119,71,1,148,28,24,59.66,126598.56,8988497.99,2143771.93,190401.17,11322671.08,demo,
2025-03-20,hotel-demo-2,Hotel Demo Costa,63,42,1,75,15,16,66.67,178586.85,7500647.90,1898627.13,286995.89,9686270.92,demo,
2025-03-21,hotel-demo-1,Hotel Demo Centro,119,84,1,145,35,32,70.59,120149.13,10092526.63,1818471.78,216312.24,12127310.66,demo,
2025-03-21,hotel-demo-2,Hotel Demo Costa,64,51,0,98,21,22,79.69,171314.96,8737063.04,1978194.26,314732.60,11029989.91,demo,
2025-03-22,hotel-demo-1,Hotel Demo Centro,120,87,0,171,35,32,72.50,118895.15,10343878.25,2482042.75,286999.14,13112920.14,demo,
2025-03-22,hotel-demo-2,Hotel Demo Costa,64,55,0,114,24,17,85.94,164237.40,9033056.74,1738371.03,213570.61,10984998.38,demo,
2025-03-23,hotel-demo-1,Hotel Demo Centro,119,65,1,131,23,23,54.62,125636.18,8166351.43,1651759.28,183726.93,10001837.63,demo,
2025-03-23,hotel-demo-2,Hotel Demo Costa,64,42,0,80,16,18,65.62,165558.84,6953471.08,1340818.26,309127.25,8603416.59,demo,
