hotel,fecha,fecha_reporte,concepto,dia,mes,anio
demo-centro,2025-12-10,2025-12-11,Total Rooms in Hotel,220,2200,75680
demo-centro,2025-12-10,2025-12-11,Rooms Occupied minus House Use,117,1359,50450
demo-centro,2025-12-10,2025-12-11,Room Revenue,18512.58,221015.91,8389882.1
demo-centro,2025-12-10,2025-12-11,Total Revenue,23273.64,284336.7,10740093.68
demo-centro,2025-12-10,2025-12-11,Food And Beverage Revenue,4205.68,56690.32,2098515.11
demo-centro,2025-12-10,2025-12-11,Other Revenue,555.38,0,0
demo-costa,2025-12-10,2025-12-11,Total Rooms in Hotel,140,1400,48160
demo-costa,2025-12-10,2025-12-11,Rooms Occupied minus House Use,127,1234,30064
demo-costa,2025-12-10,2025-12-11,Room Revenue,21240.04,198845.68,4698921.75
demo-costa,2025-12-10,2025-12-11,Total Revenue,26322.51,255333.82,6008782.56
demo-costa,2025-12-10,2025-12-11,Food And Beverage Revenue,4445.27,50522.76,1168893.16
demo-costa,2025-12-10,2025-12-11,Other Revenue,637.2,0,0
demo-centro,2025-12-11,2025-12-12,Total Rooms in Hotel,220,2420,75900
demo-centro,2025-12-11,2025-12-12,Rooms Occupied minus House Use,132,1491,50582
demo-centro,2025-12-11,2025-12-12,Room Revenue,22203.48,243219.39,8412085.58
demo-centro,2025-12-11,2025-12-12,Total Revenue,29390.44,313727.15,10769484.12
demo-centro,2025-12-11,2025-12-12,Food And Beverage Revenue,6520.86,63211.17,2105035.97
demo-centro,2025-12-11,2025-12-12,Other Revenue,666.1,0,0
demo-costa,2025-12-11,2025-12-12,Total Rooms in Hotel,140,1540,48300
demo-costa,2025-12-11,2025-12-12,Rooms Occupied minus House Use,116,1350,30180
demo-costa,2025-12-11,2025-12-12,Room Revenue,19594.72,218440.41,4718516.47
demo-costa,2025-12-11,2025-12-12,Total Revenue,24733.64,280067.46,6033516.2
demo-costa,2025-12-11,2025-12-12,Food And Beverage Revenue,4551.08,55073.84,1173444.24
demo-costa,2025-12-11,2025-12-12,Other Revenue,587.84,0,0
demo-centro,2025-12-12,2025-12-13,Total Rooms in Hotel,220,2640,76120
demo-centro,2025-12-12,2025-12-13,Rooms Occupied minus House Use,155,1646,50737
demo-centro,2025-12-12,2025-12-13,Room Revenue,24860.56,268079.95,8436946.14
demo-centro,2025-12-12,2025-12-13,Total Revenue,31949.8,345676.95,10801433.93
demo-centro,2025-12-12,2025-12-13,Food And Beverage Revenue,6343.43,69554.6,2111379.4
demo-centro,2025-12-12,2025-12-13,Other Revenue,745.82,0,0
demo-costa,2025-12-12,2025-12-13,Total Rooms in Hotel,140,1680,48440
demo-costa,2025-12-12,2025-12-13,Rooms Occupied minus House Use,137,1487,30317
demo-costa,2025-12-12,2025-12-13,Room Revenue,21482.62,239923.03,4739999.09
demo-costa,2025-12-12,2025-12-13,Total Revenue,27881.59,307949.05,6061397.79
demo-costa,2025-12-12,2025-12-13,Food And Beverage Revenue,5754.49,60828.33,1179198.73
demo-costa,2025-12-12,2025-12-13,Other Revenue,644.48,0,0
demo-centro,2025-12-13,2025-12-14,Total Rooms in Hotel,220,2860,76340
demo-centro,2025-12-13,2025-12-14,Rooms Occupied minus House Use,166,1812,50903
demo-centro,2025-12-13,2025-12-14,Room Revenue,26920.05,295000.0,8463866.19
demo-centro,2025-12-13,2025-12-14,Total Revenue,33871.06,379548.0,10835304.98
demo-centro,2025-12-13,2025-12-14,Food And Beverage Revenue,6143.41,75698.0,2117522.8
demo-centro,2025-12-13,2025-12-14,Other Revenue,807.6,0,0
demo-costa,2025-12-13,2025-12-14,Total Rooms in Hotel,140,1820,48580
demo-costa,2025-12-13,2025-12-14,Rooms Occupied minus House Use,134,1621,30451
demo-costa,2025-12-13,2025-12-14,Room Revenue,22077.53,262000.56,4762076.62
demo-costa,2025-12-13,2025-12-14,Total Revenue,28594.43,336543.47,6089992.22
demo-costa,2025-12-13,2025-12-14,Food And Beverage Revenue,5854.57,66682.9,1185053.3
demo-costa,2025-12-13,2025-12-14,Other Revenue,662.33,0,0
demo-centro,2025-12-14,2025-12-15,Total Rooms in Hotel,220,3080,76560
demo-centro,2025-12-14,2025-12-15,Rooms Occupied minus House Use,135,1947,51038
demo-centro,2025-12-14,2025-12-15,Room Revenue,23053.84,318053.84,8486920.04
demo-centro,2025-12-14,2025-12-15,Total Revenue,29402.56,408950.56,10864707.54
demo-centro,2025-12-14,2025-12-15,Food And Beverage Revenue,5657.1,81355.11,2123179.91
demo-centro,2025-12-14,2025-12-15,Other Revenue,691.62,0,0
demo-costa,2025-12-14,2025-12-15,Total Rooms in Hotel,140,1960,48720
demo-costa,2025-12-14,2025-12-15,Rooms Occupied minus House Use,101,1722,30552
demo-costa,2025-12-14,2025-12-15,Room Revenue,16512.42,278512.98,4778589.05
demo-costa,2025-12-14,2025-12-15,Total Revenue,20467.87,357011.35,6110460.09
demo-costa,2025-12-14,2025-12-15,Food And Beverage Revenue,3460.08,70142.97,1188513.37
demo-costa,2025-12-14,2025-12-15,Other Revenue,495.37,0,0
demo-centro,2025-12-15,2025-12-16,Total Rooms in Hotel,220,3300,76780
demo-centro,2025-12-15,2025-12-16,Rooms Occupied minus House Use,143,2090,51181
demo-centro,2025-12-15,2025-12-16,Room Revenue,23941.54,341995.39,8510861.58
demo-centro,2025-12-15,2025-12-16,Total Revenue,29727.49,438678.05,10894435.03
demo-centro,2025-12-15,2025-12-16,Food And Beverage Revenue,5067.7,86422.8,2128247.6
demo-centro,2025-12-15,2025-12-16,Other Revenue,718.25,0,0
demo-costa,2025-12-15,2025-12-16,Total Rooms in Hotel,140,2100,48860
demo-costa,2025-12-15,2025-12-16,Rooms Occupied minus House Use,121,1843,30673
demo-costa,2025-12-15,2025-12-16,Room Revenue,20001.49,298514.48,4798590.54
demo-costa,2025-12-15,2025-12-16,Total Revenue,25098.58,382109.93,6135558.67
demo-costa,2025-12-15,2025-12-16,Food And Beverage Revenue,4497.04,74640.02,1193010.41
demo-costa,2025-12-15,2025-12-16,Other Revenue,600.04,0,0
demo-centro,2025-12-16,2025-12-17,Total Rooms in Hotel,220,3520,77000
demo-centro,2025-12-16,2025-12-17,Rooms Occupied minus House Use,140,2230,51321
demo-centro,2025-12-16,2025-12-17,Room Revenue,22413.63,364409.02,8533275.21
demo-centro,2025-12-16,2025-12-17,Total Revenue,28036.0,466714.05,10922471.03
demo-centro,2025-12-16,2025-12-17,Food And Beverage Revenue,4949.96,91372.76,2133197.56
demo-centro,2025-12-16,2025-12-17,Other Revenue,672.41,0,0
demo-costa,2025-12-16,2025-12-17,Total Rooms in Hotel,140,2240,49000
demo-costa,2025-12-16,2025-12-17,Rooms Occupied minus House Use,118,1961,30791
demo-costa,2025-12-16,2025-12-17,Room Revenue,19549.82,318064.3,4818140.36
demo-costa,2025-12-16,2025-12-17,Total Revenue,24566.94,406676.86,6160125.61
demo-costa,2025-12-16,2025-12-17,Food And Beverage Revenue,4430.62,79070.63,1197441.03
demo-costa,2025-12-16,2025-12-17,Other Revenue,586.49,0,0
demo-centro,2025-12-17,2025-12-18,Total Rooms in Hotel,220,3740,77220
demo-centro,2025-12-17,2025-12-18,Rooms Occupied minus House Use,128,2358,51449
demo-centro,2025-12-17,2025-12-18,Room Revenue,20438.33,384847.35,8553713.54
demo-centro,2025-12-17,2025-12-18,Total Revenue,25770.3,492484.35,10948241.33
demo-centro,2025-12-17,2025-12-18,Food And Beverage Revenue,4718.82,96091.58,2137916.38
demo-centro,2025-12-17,2025-12-18,Other Revenue,613.15,0,0
demo-costa,2025-12-17,2025-12-18,Total Rooms in Hotel,140,2380,49140
demo-costa,2025-12-17,2025-12-18,Rooms Occupied minus House Use,127,2088,30918
demo-costa,2025-12-17,2025-12-18,Room Revenue,20553.04,338617.33,4838693.4
demo-costa,2025-12-17,2025-12-18,Total Revenue,25390.65,432067.51,6185516.26
demo-costa,2025-12-17,2025-12-18,Food And Beverage Revenue,4221.02,83291.66,1201662.06
demo-costa,2025-12-17,2025-12-18,Other Revenue,616.59,0,0
demo-centro,2025-12-18,2025-12-19,Total Rooms in Hotel,220,3960,77440
demo-centro,2025-12-18,2025-12-19,Rooms Occupied minus House Use,124,2482,51573
demo-centro,2025-12-18,2025-12-19,Room Revenue,21392.83,406240.18,8575106.37
demo-centro,2025-12-18,2025-12-19,Total Revenue,26509.29,518993.64,10974750.62
demo-centro,2025-12-18,2025-12-19,Food And Beverage Revenue,4474.68,100566.26,2142391.06
demo-centro,2025-12-18,2025-12-19,Other Revenue,641.78,0,0
demo-costa,2025-12-18,2025-12-19,Total Rooms in Hotel,140,2520,49280
demo-costa,2025-12-18,2025-12-19,Rooms Occupied minus House Use,124,2212,31042
demo-costa,2025-12-18,2025-12-19,Room Revenue,19852.86,358470.19,4858546.26
demo-costa,2025-12-18,2025-12-19,Total Revenue,24736.73,456804.24,6210252.98
demo-costa,2025-12-18,2025-12-19,Food And Beverage Revenue,4288.28,87579.94,1205950.34
demo-costa,2025-12-18,2025-12-19,Other Revenue,595.59,0,0
demo-centro,2025-12-19,2025-12-20,Total Rooms in Hotel,220,4180,77660
demo-centro,2025-12-19,2025-12-20,Rooms Occupied minus House Use,154,2636,51727
demo-centro,2025-12-19,2025-12-20,Room Revenue,24686.71,430926.89,8599793.08
demo-centro,2025-12-19,2025-12-20,Total Revenue,30469.14,549462.78,11005219.76
demo-centro,2025-12-19,2025-12-20,Food And Beverage Revenue,5041.83,105608.09,2147432.89
demo-centro,2025-12-19,2025-12-20,Other Revenue,740.6,0,0
demo-costa,2025-12-19,2025-12-20,Total Rooms in Hotel,140,2660,49420
demo-costa,2025-12-19,2025-12-20,Rooms Occupied minus House Use,137,2349,31179
demo-costa,2025-12-19,2025-12-20,Room Revenue,23197.41,381667.6,4881743.66
demo-costa,2025-12-19,2025-12-20,Total Revenue,29920.89,486725.13,6240173.87
demo-costa,2025-12-19,2025-12-20,Food And Beverage Revenue,6027.56,93607.5,1211977.9
demo-costa,2025-12-19,2025-12-20,Other Revenue,695.92,0,0
demo-centro,2025-12-20,2025-12-21,Total Rooms in Hotel,220,4400,77880
demo-centro,2025-12-20,2025-12-21,Rooms Occupied minus House Use,166,2802,51893
demo-centro,2025-12-20,2025-12-21,Room Revenue,27855.87,458782.76,8627648.95
demo-centro,2025-12-20,2025-12-21,Total Revenue,34396.58,583859.37,11039616.34
demo-centro,2025-12-20,2025-12-21,Food And Beverage Revenue,5705.03,111313.12,2153137.92
demo-centro,2025-12-20,2025-12-21,Other Revenue,835.68,0,0
demo-costa,2025-12-20,2025-12-21,Total Rooms in Hotel,140,2800,49560
demo-costa,2025-12-20,2025-12-21,Rooms Occupied minus House Use,122,2471,31301
demo-costa,2025-12-20,2025-12-21,Room Revenue,20650.63,402318.23,4902394.3
demo-costa,2025-12-20,2025-12-21,Total Revenue,25890.34,512615.47,6266064.21
demo-costa,2025-12-20,2025-12-21,Food And Beverage Revenue,4620.18,98227.69,1216598.08
demo-costa,2025-12-20,2025-12-21,Other Revenue,619.52,0,0
demo-centro,2025-12-21,2025-12-22,Total Rooms in Hotel,220,4620,78100
demo-centro,2025-12-21,2025-12-22,Rooms Occupied minus House Use,125,2927,52018
demo-centro,2025-12-21,2025-12-22,Room Revenue,21510.75,480293.51,8649159.7
demo-centro,2025-12-21,2025-12-22,Total Revenue,27404.99,611264.35,11067021.33
demo-centro,2025-12-21,2025-12-22,Food And Beverage Revenue,5248.92,116562.04,2158386.84
demo-centro,2025-12-21,2025-12-22,Other Revenue,645.32,0,0
demo-costa,2025-12-21,2025-12-22,Total Rooms in Hotel,140,2940,49700
demo-costa,2025-12-21,2025-12-22,Rooms Occupied minus House Use,123,2594,31424
demo-costa,2025-12-21,2025-12-22,Room Revenue,20540.01,422858.25,4922934.31
demo-costa,2025-12-21,2025-12-22,Total Revenue,25628.1,538243.57,6291692.31
demo-costa,2025-12-21,2025-12-22,Food And Beverage Revenue,4471.89,102699.58,1221069.97
demo-costa,2025-12-21,2025-12-22,Other Revenue,616.2,0,0
demo-centro,2025-12-22,2025-12-23,Total Rooms in Hotel,220,4840,78320
demo-centro,2025-12-22,2025-12-23,Rooms Occupied minus House Use,116,3043,52134
demo-centro,2025-12-22,2025-12-23,Room Revenue,19657.43,499950.94,8668817.13
demo-centro,2025-12-22,2025-12-23,Total Revenue,25533.71,636798.06,11092555.04
demo-centro,2025-12-22,2025-12-23,Food And Beverage Revenue,5286.55,121848.59,2163673.39
demo-centro,2025-12-22,2025-12-23,Other Revenue,589.72,0,0
demo-costa,2025-12-22,2025-12-23,Total Rooms in Hotel,140,3080,49840
demo-costa,2025-12-22,2025-12-23,Rooms Occupied minus House Use,115,2709,31539
demo-costa,2025-12-22,2025-12-23,Room Revenue,19328.62,442186.86,4942262.93
demo-costa,2025-12-22,2025-12-23,Total Revenue,25681.34,563924.91,6317373.65
demo-costa,2025-12-22,2025-12-23,Food And Beverage Revenue,5772.86,108472.44,1226842.84
demo-costa,2025-12-22,2025-12-23,Other Revenue,579.86,0,0
demo-centro,2025-12-23,2025-12-24,Total Rooms in Hotel,220,5060,78540
demo-centro,2025-12-23,2025-12-24,Rooms Occupied minus House Use,128,3171,52262
demo-centro,2025-12-23,2025-12-24,Room Revenue,20569.19,520520.13,8689386.32
demo-centro,2025-12-23,2025-12-24,Total Revenue,25835.85,662633.91,11118390.89
demo-centro,2025-12-23,2025-12-24,Food And Beverage Revenue,4649.59,126498.18,2168322.98
demo-centro,2025-12-23,2025-12-24,Other Revenue,617.08,0,0
demo-costa,2025-12-23,2025-12-24,Total Rooms in Hotel,140,3220,49980
demo-costa,2025-12-23,2025-12-24,Rooms Occupied minus House Use,123,2832,31662
demo-costa,2025-12-23,2025-12-24,Room Revenue,19208.13,461394.99,4961471.06
demo-costa,2025-12-23,2025-12-24,Total Revenue,24806.16,588731.07,6342179.81
demo-costa,2025-12-23,2025-12-24,Food And Beverage Revenue,5021.79,113494.23,1231864.62
demo-costa,2025-12-23,2025-12-24,Other Revenue,576.24,0,0
demo-centro,2025-12-24,2025-12-25,Total Rooms in Hotel,220,5280,78760
demo-centro,2025-12-24,2025-12-25,Rooms Occupied minus House Use,136,3307,52398
demo-centro,2025-12-24,2025-12-25,Room Revenue,22094.17,542614.3,8711480.49
demo-centro,2025-12-24,2025-12-25,Total Revenue,28389.05,691022.97,11146779.94
demo-centro,2025-12-24,2025-12-25,Food And Beverage Revenue,5632.06,132130.24,2173955.04
demo-centro,2025-12-24,2025-12-25,Other Revenue,662.82,0,0
demo-costa,2025-12-24,2025-12-25,Total Rooms in Hotel,140,3360,50120
demo-costa,2025-12-24,2025-12-25,Rooms Occupied minus House Use,133,2965,31795
demo-costa,2025-12-24,2025-12-25,Room Revenue,22586.85,483981.84,4984057.91
demo-costa,2025-12-24,2025-12-25,Total Revenue,28367.29,617098.36,6370547.1
demo-costa,2025-12-24,2025-12-25,Food And Beverage Revenue,5102.83,118597.06,1236967.46
demo-costa,2025-12-24,2025-12-25,Other Revenue,677.61,0,0
demo-centro,2025-12-25,2025-12-26,Total Rooms in Hotel,220,5500,78980
demo-centro,2025-12-25,2025-12-26,Rooms Occupied minus House Use,158,3465,52556
demo-centro,2025-12-25,2025-12-26,Room Revenue,25946.2,568560.5,8737426.69
demo-centro,2025-12-25,2025-12-26,Total Revenue,34489.15,725512.12,11181269.1
demo-centro,2025-12-25,2025-12-26,Food And Beverage Revenue,7764.56,139894.81,2181719.6
demo-centro,2025-12-25,2025-12-26,Other Revenue,778.39,0,0
demo-costa,2025-12-25,2025-12-26,Total Rooms in Hotel,140,3500,50260
demo-costa,2025-12-25,2025-12-26,Rooms Occupied minus House Use,115,3080,31910
demo-costa,2025-12-25,2025-12-26,Room Revenue,19662.81,503644.66,5003720.72
demo-costa,2025-12-25,2025-12-26,Total Revenue,25510.83,642609.19,6396057.93
demo-costa,2025-12-25,2025-12-26,Food And Beverage Revenue,5258.13,123855.19,1242225.59
demo-costa,2025-12-25,2025-12-26,Other Revenue,589.88,0,0
demo-centro,2025-12-26,2025-12-27,Total Rooms in Hotel,220,5720,79200
demo-centro,2025-12-26,2025-12-27,Rooms Occupied minus House Use,150,3615,52706
demo-centro,2025-12-26,2025-12-27,Room Revenue,25039.85,593600.35,8762466.55
demo-centro,2025-12-26,2025-12-27,Total Revenue,32389.87,757901.99,11213658.97
demo-centro,2025-12-26,2025-12-27,Food And Beverage Revenue,6598.82,146493.63,2188318.43
demo-centro,2025-12-26,2025-12-27,Other Revenue,751.2,0,0
demo-costa,2025-12-26,2025-12-27,Total Rooms in Hotel,140,3640,50400
demo-costa,2025-12-26,2025-12-27,Rooms Occupied minus House Use,133,3213,32043
demo-costa,2025-12-26,2025-12-27,Room Revenue,21878.8,525523.45,5025599.52
demo-costa,2025-12-26,2025-12-27,Total Revenue,27520.86,670130.05,6423578.79
demo-costa,2025-12-26,2025-12-27,Food And Beverage Revenue,4985.7,128840.89,1247211.29
demo-costa,2025-12-26,2025-12-27,Other Revenue,656.36,0,0
demo-centro,2025-12-27,2025-12-28,Total Rooms in Hotel,220,5940,79420
demo-centro,2025-12-27,2025-12-28,Rooms Occupied minus House Use,161,3776,52867
demo-centro,2025-12-27,2025-12-28,Room Revenue,27600.06,621200.42,8790066.61
demo-centro,2025-12-27,2025-12-28,Total Revenue,36588.44,794490.43,11250247.41
demo-centro,2025-12-27,2025-12-28,Food And Beverage Revenue,8160.37,154654.0,2196478.8
demo-centro,2025-12-27,2025-12-28,Other Revenue,828.0,0,0
demo-costa,2025-12-27,2025-12-28,Total Rooms in Hotel,140,3780,50540
demo-costa,2025-12-27,2025-12-28,Rooms Occupied minus House Use,127,3340,32170
demo-costa,2025-12-27,2025-12-28,Room Revenue,20792.37,546315.82,5046391.88
demo-costa,2025-12-27,2025-12-28,Total Revenue,26211.96,696342.01,6449790.75
demo-costa,2025-12-27,2025-12-28,Food And Beverage Revenue,4795.82,133636.71,1252007.11
demo-costa,2025-12-27,2025-12-28,Other Revenue,623.77,0,0
demo-centro,2025-12-28,2025-12-29,Total Rooms in Hotel,220,6160,79640
demo-centro,2025-12-28,2025-12-29,Rooms Occupied minus House Use,112,3888,52979
demo-centro,2025-12-28,2025-12-29,Room Revenue,17613.13,638813.54,8807679.74
demo-centro,2025-12-28,2025-12-29,Total Revenue,21775.43,816265.86,11272022.84
demo-centro,2025-12-28,2025-12-29,Food And Beverage Revenue,3633.91,158287.91,2200112.71
demo-centro,2025-12-28,2025-12-29,Other Revenue,528.39,0,0
demo-costa,2025-12-28,2025-12-29,Total Rooms in Hotel,140,3920,50680
demo-costa,2025-12-28,2025-12-29,Rooms Occupied minus House Use,122,3462,32292
demo-costa,2025-12-28,2025-12-29,Room Revenue,19864.36,566180.18,5066256.24
demo-costa,2025-12-28,2025-12-29,Total Revenue,25107.33,721449.34,6474898.09
demo-costa,2025-12-28,2025-12-29,Food And Beverage Revenue,4647.04,138283.76,1256654.16
demo-costa,2025-12-28,2025-12-29,Other Revenue,595.93,0,0
demo-centro,2025-12-29,2025-12-30,Total Rooms in Hotel,220,6380,79860
demo-centro,2025-12-29,2025-12-30,Rooms Occupied minus House Use,138,4026,53117
demo-centro,2025-12-29,2025-12-30,Room Revenue,22556.4,661369.95,8830236.14
demo-centro,2025-12-29,2025-12-30,Total Revenue,28091.88,844357.74,11300114.72
demo-centro,2025-12-29,2025-12-30,Food And Beverage Revenue,4858.79,163146.69,2204971.49
demo-centro,2025-12-29,2025-12-30,Other Revenue,676.69,0,0
demo-costa,2025-12-29,2025-12-30,Total Rooms in Hotel,140,4060,50820
demo-costa,2025-12-29,2025-12-30,Rooms Occupied minus House Use,119,3581,32411
demo-costa,2025-12-29,2025-12-30,Room Revenue,19811.8,585991.98,5086068.05
demo-costa,2025-12-29,2025-12-30,Total Revenue,24468.65,745917.99,6499366.74
demo-costa,2025-12-29,2025-12-30,Food And Beverage Revenue,4062.49,142346.25,1260716.65
demo-costa,2025-12-29,2025-12-30,Other Revenue,594.35,0,0
demo-centro,2025-12-30,2025-12-31,Total Rooms in Hotel,220,6600,80080
demo-centro,2025-12-30,2025-12-31,Rooms Occupied minus House Use,134,4160,53251
demo-centro,2025-12-30,2025-12-31,Room Revenue,21340.74,682710.69,8851576.88
demo-centro,2025-12-30,2025-12-31,Total Revenue,26613.85,870971.59,11326728.57
demo-centro,2025-12-30,2025-12-31,Food And Beverage Revenue,4632.89,167779.58,2209604.38
demo-centro,2025-12-30,2025-12-31,Other Revenue,640.22,0,0
demo-costa,2025-12-30,2025-12-31,Total Rooms in Hotel,140,4200,50960
demo-costa,2025-12-30,2025-12-31,Rooms Occupied minus House Use,117,3698,32528
demo-costa,2025-12-30,2025-12-31,Room Revenue,18437.57,604429.55,5104505.61
demo-costa,2025-12-30,2025-12-31,Total Revenue,23223.14,769141.13,6522589.88
demo-costa,2025-12-30,2025-12-31,Food And Beverage Revenue,4232.45,146578.7,1264949.1
demo-costa,2025-12-30,2025-12-31,Other Revenue,553.13,0,0
demo-centro,2025-12-31,2026-01-01,Total Rooms in Hotel,220,6820,80300
demo-centro,2025-12-31,2026-01-01,Rooms Occupied minus House Use,128,4288,53379
demo-centro,2025-12-31,2026-01-01,Room Revenue,21427.8,704138.49,8873004.69
demo-centro,2025-12-31,2026-01-01,Total Revenue,28356.37,899327.96,11355084.94
demo-centro,2025-12-31,2026-01-01,Food And Beverage Revenue,6285.73,174065.31,2215890.11
demo-centro,2025-12-31,2026-01-01,Other Revenue,642.83,0,0
demo-costa,2025-12-31,2026-01-01,Total Rooms in Hotel,140,4340,51100
demo-costa,2025-12-31,2026-01-01,Rooms Occupied minus House Use,121,3819,32649
demo-costa,2025-12-31,2026-01-01,Room Revenue,20193.64,624623.19,5124699.25
